layer,chunk_id,path,rows,d_model,unit
18,50,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00050.pt,250915,2048,token
18,51,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00051.pt,340339,2048,token
18,52,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00052.pt,256686,2048,token
18,53,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00053.pt,309880,2048,token
18,54,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00054.pt,290969,2048,token
18,55,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00055.pt,312921,2048,token
18,56,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00056.pt,306107,2048,token
18,57,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00057.pt,446916,2048,token
18,58,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00058.pt,282724,2048,token
18,59,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00059.pt,331737,2048,token
18,60,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00060.pt,284563,2048,token
18,61,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00061.pt,285473,2048,token
18,62,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00062.pt,274313,2048,token
18,63,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00063.pt,232995,2048,token
18,64,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00064.pt,305152,2048,token
18,65,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00065.pt,433134,2048,token
18,66,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00066.pt,551819,2048,token
18,67,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00067.pt,380910,2048,token
18,68,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00068.pt,236167,2048,token
18,69,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00069.pt,303206,2048,token
18,70,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00070.pt,287436,2048,token
18,71,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00071.pt,272201,2048,token
18,72,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00072.pt,280974,2048,token
18,73,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00073.pt,278462,2048,token
18,74,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00074.pt,312009,2048,token
18,75,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00075.pt,333200,2048,token
18,76,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00076.pt,285440,2048,token
18,77,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00077.pt,234607,2048,token
18,78,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00078.pt,252653,2048,token
18,79,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00079.pt,311837,2048,token
18,80,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00080.pt,295534,2048,token
18,81,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00081.pt,281564,2048,token
18,82,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00082.pt,327653,2048,token
18,83,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00083.pt,258684,2048,token
18,84,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00084.pt,285464,2048,token
18,85,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00085.pt,243202,2048,token
18,86,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00086.pt,312587,2048,token
18,87,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00087.pt,337113,2048,token
18,88,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00088.pt,304399,2048,token
18,89,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00089.pt,368957,2048,token
18,90,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00090.pt,478681,2048,token
18,91,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00091.pt,367503,2048,token
18,92,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00092.pt,357243,2048,token
18,93,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00093.pt,345476,2048,token
18,94,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00094.pt,312360,2048,token
18,95,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00095.pt,266855,2048,token
18,96,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00096.pt,318637,2048,token
18,97,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00097.pt,283331,2048,token
18,98,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00098.pt,293976,2048,token
18,99,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00099.pt,309319,2048,token
18,100,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00100.pt,378606,2048,token
18,101,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00101.pt,328164,2048,token
18,102,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00102.pt,304845,2048,token
18,103,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00103.pt,239878,2048,token
18,104,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00104.pt,300398,2048,token
18,105,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00105.pt,360928,2048,token
18,106,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00106.pt,295363,2048,token
18,107,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00107.pt,235988,2048,token
18,108,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00108.pt,267770,2048,token
18,109,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00109.pt,300385,2048,token
18,110,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00110.pt,337760,2048,token
18,111,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00111.pt,398621,2048,token
18,112,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00112.pt,234636,2048,token
18,113,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00113.pt,244830,2048,token
18,114,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00114.pt,405571,2048,token
18,115,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00115.pt,262077,2048,token
18,116,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00116.pt,305223,2048,token
18,117,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00117.pt,236731,2048,token
18,118,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00118.pt,298470,2048,token
18,119,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00119.pt,294730,2048,token
18,120,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00120.pt,304524,2048,token
18,121,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00121.pt,296903,2048,token
18,122,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00122.pt,346973,2048,token
18,123,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00123.pt,248677,2048,token
18,124,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00124.pt,308919,2048,token
18,125,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00125.pt,342522,2048,token
18,126,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00126.pt,234663,2048,token
18,127,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00127.pt,339862,2048,token
18,128,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00128.pt,311289,2048,token
18,129,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00129.pt,379140,2048,token
18,130,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00130.pt,310697,2048,token
18,131,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00131.pt,349297,2048,token
18,132,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00132.pt,310328,2048,token
18,133,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00133.pt,354034,2048,token
18,134,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00134.pt,248139,2048,token
18,135,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00135.pt,298138,2048,token
18,136,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00136.pt,235114,2048,token
18,137,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00137.pt,242370,2048,token
18,138,/anvil/projects/x-cis230270/x-sangdembay/cert-qlora-MI/token_delta_cache/qwen3b_session_token_deltas_l18/layer_18/chunk_00138.pt,171184,2048,token
