layer,latent_mult,k,context_mode,feature_set,donor_type,receiver_row_idx,donor_row_idx,receiver_example_id,donor_example_id,alpha,base_score,patched_score,delta,n_selected_features,n_active_receiver_tokens,selected_features,repair,strong_repair
18,4,8,dept_role,control3,anomalous,25380,25409,CDE1846:422,CDE1846:463,0.5,0.4740689694881439,0.42051732540130615,-0.05355164408683777,3,17,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25381,25382,CDE1846:423,CDE1846:424,0.75,0.4615910053253174,0.4124085307121277,-0.0491824746131897,3,20,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25382,25380,CDE1846:424,CDE1846:422,0.5,0.4656012952327728,0.41135671734809875,-0.05424457788467407,3,24,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25383,25413,CDE1846:427,CDE1846:469,0.25,0.4605143070220947,0.45349618792533875,-0.0070181190967559814,3,18,"[2044, 5489, 4062]",True,False
18,4,8,dept_role,control3,anomalous,25384,25401,CDE1846:428,CDE1846:451,0.5,0.4696827530860901,0.46152371168136597,-0.008159041404724121,3,18,"[2044, 5489, 4062]",True,False
18,4,8,dept_role,control3,anomalous,25385,25397,CDE1846:429,CDE1846:445,0.25,0.48370906710624695,0.47807547450065613,-0.00563359260559082,3,14,"[2044, 5489, 4062]",True,False
18,4,8,dept_role,control3,anomalous,25386,25392,CDE1846:430,CDE1846:438,0.75,0.4298016130924225,0.4263359010219574,-0.003465712070465088,3,20,"[2044, 5489, 4062]",True,False
18,4,8,dept_role,control3,anomalous,25387,25401,CDE1846:431,CDE1846:451,0.5,0.46182042360305786,0.45600488781929016,-0.0058155357837677,3,17,"[2044, 5489, 4062]",True,False
18,4,8,dept_role,control3,anomalous,25388,25397,CDE1846:434,CDE1846:445,0.25,0.41756606101989746,0.3928043246269226,-0.024761736392974854,3,19,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25389,25386,CDE1846:435,CDE1846:430,0.5,0.4810541868209839,0.45043155550956726,-0.030622631311416626,3,21,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25390,25418,CDE1846:436,CDE1846:476,0.25,0.4580255448818207,0.4241761863231659,-0.033849358558654785,3,16,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25391,25386,CDE1846:437,CDE1846:430,0.5,0.454647958278656,0.4269007742404938,-0.02774718403816223,3,21,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25392,25406,CDE1846:438,CDE1846:458,1.0,0.453688383102417,0.4256797730922699,-0.028008610010147095,3,17,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25393,25382,CDE1846:441,CDE1846:424,0.5,0.4744405746459961,0.4606809914112091,-0.013759583234786987,3,15,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25394,25409,CDE1846:442,CDE1846:463,0.25,0.4234159290790558,0.4134930670261383,-0.00992286205291748,3,20,"[2044, 5489, 4062]",True,False
18,4,8,dept_role,control3,anomalous,25395,25382,CDE1846:443,CDE1846:424,0.5,0.48396870493888855,0.46893683075904846,-0.015031874179840088,3,22,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25396,25409,CDE1846:444,CDE1846:463,0.5,0.4358266294002533,0.42161279916763306,-0.01421383023262024,3,27,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25397,25407,CDE1846:445,CDE1846:459,1.0,0.4287758469581604,0.41536378860473633,-0.013412058353424072,3,19,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25398,25386,CDE1846:448,CDE1846:430,0.25,0.45171621441841125,0.4376782476902008,-0.01403796672821045,3,21,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25399,25420,CDE1846:449,CDE1846:478,1.0,0.5384507179260254,0.5112341642379761,-0.027216553688049316,3,27,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25400,25377,CDE1846:450,CDE1846:417,0.5,0.4665936231613159,0.4432072639465332,-0.023386359214782715,3,24,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25401,25389,CDE1846:451,CDE1846:435,0.75,0.4562937617301941,0.43193507194519043,-0.024358689785003662,3,20,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25402,25381,CDE1846:452,CDE1846:423,1.0,0.4688948690891266,0.4422919750213623,-0.026602894067764282,3,22,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25403,25411,CDE1846:455,CDE1846:465,0.5,0.437348872423172,0.4096100628376007,-0.02773880958557129,3,20,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25404,25402,CDE1846:456,CDE1846:452,0.25,0.4546266794204712,0.4333810806274414,-0.021245598793029785,3,26,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25405,25406,CDE1846:457,CDE1846:458,0.75,0.4495765268802643,0.42472749948501587,-0.024849027395248413,3,15,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25406,25387,CDE1846:458,CDE1846:431,0.75,0.47377797961235046,0.4458147883415222,-0.027963191270828247,3,16,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25407,25406,CDE1846:459,CDE1846:458,0.75,0.4813075065612793,0.4496122896671295,-0.03169521689414978,3,18,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25408,25378,CDE1846:462,CDE1846:420,1.0,0.44189369678497314,0.4188491106033325,-0.023044586181640625,3,15,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25409,25380,CDE1846:463,CDE1846:422,0.25,0.4770914614200592,0.4521806836128235,-0.024910777807235718,3,23,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25410,25415,CDE1846:464,CDE1846:471,0.5,0.44748130440711975,0.4247061312198639,-0.02277517318725586,3,27,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25411,83551,CDE1846:465,MBG3183:283,0.25,0.4379540681838989,0.41695255041122437,-0.02100151777267456,3,28,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25412,25378,CDE1846:466,CDE1846:420,1.0,0.4663989841938019,0.44138091802597046,-0.02501806616783142,3,24,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25413,25420,CDE1846:469,CDE1846:478,1.0,0.5547977685928345,0.5160424709320068,-0.03875529766082764,3,23,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25414,25395,CDE1846:470,CDE1846:443,0.25,0.5187341570854187,0.4824901819229126,-0.036243975162506104,3,18,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25415,25403,CDE1846:471,CDE1846:455,1.0,0.4709838032722473,0.4399668872356415,-0.031016916036605835,3,17,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25416,25395,CDE1846:472,CDE1846:443,0.25,0.4431593418121338,0.41183990240097046,-0.03131943941116333,3,16,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25417,25403,CDE1846:473,CDE1846:455,0.75,0.510485053062439,0.4797373414039612,-0.030747711658477783,3,25,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25418,25392,CDE1846:476,CDE1846:438,1.0,0.45957010984420776,0.4461836516857147,-0.013386458158493042,3,19,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25419,25388,CDE1846:477,CDE1846:434,0.75,0.48583829402923584,0.46987515687942505,-0.01596313714981079,3,22,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,anomalous,25420,25388,CDE1846:478,CDE1846:434,0.75,0.4507943093776703,0.4410662055015564,-0.009728103876113892,3,15,"[2044, 5489, 4062]",True,False
18,4,8,dept_role,control3,anomalous,30006,30014,CMP2946:401,CMP2946:413,0.75,0.4071964919567108,0.4307016432285309,0.02350515127182007,3,32,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30007,30014,CMP2946:402,CMP2946:413,0.75,0.35271212458610535,0.38030749559402466,0.02759537100791931,3,20,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30008,30006,CMP2946:403,CMP2946:401,0.5,0.4106225371360779,0.43308183550834656,0.022459298372268677,3,31,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30009,30008,CMP2946:406,CMP2946:403,0.75,0.5697546005249023,0.6210290789604187,0.05127447843551636,3,14,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30010,30006,CMP2946:407,CMP2946:401,1.0,0.4113714098930359,0.4168684482574463,0.0054970383644104,3,27,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30011,30021,CMP2946:408,CMP2946:422,0.5,0.42193537950515747,0.4294097125530243,0.007474333047866821,3,25,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30012,30021,CMP2946:409,CMP2946:422,0.5,0.3991337716579437,0.403230756521225,0.00409698486328125,3,34,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30013,30021,CMP2946:410,CMP2946:422,0.5,0.3866937458515167,0.3911098837852478,0.004416137933731079,3,29,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30014,30022,CMP2946:413,CMP2946:423,0.75,0.4019182026386261,0.41453081369400024,0.012612611055374146,3,35,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30015,30023,CMP2946:414,CMP2946:424,0.75,0.39600488543510437,0.4029768705368042,0.006971985101699829,3,27,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30016,30018,CMP2946:415,CMP2946:417,0.5,0.4086405634880066,0.4348379969596863,0.026197433471679688,3,36,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30017,30010,CMP2946:416,CMP2946:407,0.75,0.32742437720298767,0.34078913927078247,0.0133647620677948,3,29,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30018,30015,CMP2946:417,CMP2946:414,0.5,0.4940263628959656,0.5065160393714905,0.012489676475524902,3,28,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30019,1696,CMP2946:420,ACM2278:234,0.25,0.4198122024536133,0.4415109157562256,0.021698713302612305,3,34,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30020,30007,CMP2946:421,CMP2946:402,0.5,0.4261069595813751,0.43483924865722656,0.00873228907585144,3,36,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30021,30012,CMP2946:422,CMP2946:409,0.5,0.4128640592098236,0.4167691767215729,0.0039051175117492676,3,31,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30022,30011,CMP2946:423,CMP2946:408,0.75,0.4211212396621704,0.42598509788513184,0.004863858222961426,3,32,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,30023,30018,CMP2946:424,CMP2946:417,0.75,0.342947781085968,0.3561510145664215,0.013203233480453491,3,29,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,anomalous,83551,25410,MBG3183:283,CDE1846:464,1.0,0.6162141561508179,0.5986267328262329,-0.01758742332458496,3,23,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,1692,11150,ACM2278:228,AVC2328:434,1.0,0.34236299991607666,0.35945311188697815,0.01709011197090149,3,29,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,1693,101297,ACM2278:231,OKH3777:352,1.0,0.3368968963623047,0.3566910922527313,0.019794195890426636,3,37,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,1694,48646,ACM2278:232,GGM3737:255,1.0,0.3103208541870117,0.3244536221027374,0.014132767915725708,3,45,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,1695,114847,ACM2278:233,SAM3782:316,1.0,0.444414883852005,0.4648171067237854,0.020402222871780396,3,24,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,1696,72184,ACM2278:234,KMB3781:116,0.75,0.4246574342250824,0.4549716114997864,0.03031417727470398,3,16,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,25375,115982,CDE1846:415,SDM3560:416,1.0,0.48000627756118774,0.4543056786060333,-0.02570059895515442,3,20,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25376,40612,CDE1846:416,DSB2734:374,0.25,0.476402223110199,0.4647025465965271,-0.011699676513671875,3,16,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25377,23361,CDE1846:417,CCB0547:74,0.5,0.4381938576698303,0.42459791898727417,-0.013595938682556152,3,14,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25378,4485,CDE1846:420,AFP2709:247,0.25,0.41655200719833374,0.3687783479690552,-0.047773659229278564,3,25,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25379,126680,CDE1846:421,TRW3172:399,0.5,0.4224047064781189,0.3758889138698578,-0.04651579260826111,3,19,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25380,101942,CDE1846:422,PAA2738:206,1.0,0.4740689694881439,0.41583919525146484,-0.05822977423667908,3,17,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25381,73716,CDE1846:423,KRD2100:45,0.75,0.4615910053253174,0.41416212916374207,-0.04742887616157532,3,20,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25382,13299,CDE1846:424,BGH2610:329,1.0,0.4656012952327728,0.41021180152893066,-0.05538949370384216,3,24,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25383,4090,CDE1846:427,AFB3228:287,0.75,0.4605143070220947,0.4523244798183441,-0.00818982720375061,3,18,"[2044, 5489, 4062]",True,False
18,4,8,dept_role,control3,benign,25384,73808,CDE1846:428,KRD2100:177,0.25,0.4696827530860901,0.46365830302238464,-0.006024450063705444,3,18,"[2044, 5489, 4062]",True,False
18,4,8,dept_role,control3,benign,25385,68951,CDE1846:429,KCM2495:92,0.75,0.48370906710624695,0.4789528548717499,-0.00475621223449707,3,14,"[2044, 5489, 4062]",True,False
18,4,8,dept_role,control3,benign,25386,45747,CDE1846:430,FNW3564:66,1.0,0.4298016130924225,0.4289906620979309,-0.0008109509944915771,3,20,"[2044, 5489, 4062]",True,False
18,4,8,dept_role,control3,benign,25387,36891,CDE1846:431,DJP3230:277,0.75,0.46182042360305786,0.45558419823646545,-0.006236225366592407,3,17,"[2044, 5489, 4062]",True,False
18,4,8,dept_role,control3,benign,25388,96549,CDE1846:434,NJO1460:116,0.25,0.41756606101989746,0.39223921298980713,-0.025326848030090332,3,19,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25389,115784,CDE1846:435,SDM3560:128,1.0,0.4810541868209839,0.45181241631507874,-0.02924177050590515,3,21,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25390,73418,CDE1846:436,KRB3120:357,0.5,0.4580255448818207,0.42784300446510315,-0.03018254041671753,3,16,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25391,4393,CDE1846:437,AFP2709:150,0.5,0.454647958278656,0.43086788058280945,-0.023780077695846558,3,21,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25392,84823,CDE1846:438,MCO3164:65,0.5,0.453688383102417,0.42671477794647217,-0.026973605155944824,3,17,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25393,73181,CDE1846:441,KRB3120:16,0.25,0.4744405746459961,0.4616413116455078,-0.012799263000488281,3,15,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25394,38750,CDE1846:442,DNV1964:379,0.25,0.4234159290790558,0.41057318449020386,-0.012842744588851929,3,20,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25395,13237,CDE1846:443,BGH2610:240,0.25,0.48396870493888855,0.46874600648880005,-0.015222698450088501,3,22,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25396,36880,CDE1846:444,DJP3230:262,0.25,0.4358266294002533,0.41926518082618713,-0.016561448574066162,3,27,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25397,4408,CDE1846:445,AFP2709:166,1.0,0.4287758469581604,0.4157388508319855,-0.013036996126174927,3,19,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25398,13169,CDE1846:448,BGH2610:142,0.25,0.45171621441841125,0.4381643831729889,-0.013551831245422363,3,21,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25399,58497,CDE1846:449,ILY3152:431,0.5,0.5384507179260254,0.5110310912132263,-0.027419626712799072,3,27,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25400,104278,CDE1846:450,PWM0708:261,0.5,0.4665936231613159,0.4424448609352112,-0.024148762226104736,3,24,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25401,38788,CDE1846:451,DNV1964:431,0.5,0.4562937617301941,0.4314677119255066,-0.0248260498046875,3,20,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25402,14725,CDE1846:452,BJW3558:101,1.0,0.4688948690891266,0.4455828070640564,-0.02331206202507019,3,22,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25403,117330,CDE1846:455,SHG1281:465,0.75,0.437348872423172,0.40936338901519775,-0.027985483407974243,3,20,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25404,4044,CDE1846:456,AFB3228:221,1.0,0.4546266794204712,0.43344971537590027,-0.021176964044570923,3,26,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25405,73386,CDE1846:457,KRB3120:309,1.0,0.4495765268802643,0.4263626039028168,-0.02321392297744751,3,15,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25406,4089,CDE1846:458,AFB3228:284,1.0,0.47377797961235046,0.44503042101860046,-0.02874755859375,3,16,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25407,38616,CDE1846:459,DNV1964:183,0.5,0.4813075065612793,0.45257624983787537,-0.02873125672340393,3,18,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25408,53635,CDE1846:462,HBM0676:57,0.25,0.44189369678497314,0.42147916555404663,-0.020414531230926514,3,15,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25409,96716,CDE1846:463,NJO1460:358,0.75,0.4770914614200592,0.45400941371917725,-0.023082047700881958,3,23,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25410,68916,CDE1846:464,KCM2495:43,0.5,0.44748130440711975,0.4240943193435669,-0.023386985063552856,3,27,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25411,115795,CDE1846:465,SDM3560:143,1.0,0.4379540681838989,0.41672852635383606,-0.021225541830062866,3,28,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25412,85109,CDE1846:466,MCO3164:478,0.5,0.4663989841938019,0.44328081607818604,-0.023118168115615845,3,24,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25413,73992,CDE1846:469,KRD2100:444,1.0,0.5547977685928345,0.5145125985145569,-0.04028517007827759,3,23,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25414,53703,CDE1846:470,HBM0676:155,0.25,0.5187341570854187,0.4870666265487671,-0.03166753053665161,3,18,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25415,4248,CDE1846:471,AFB3228:511,1.0,0.4709838032722473,0.4423992931842804,-0.02858451008796692,3,17,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25416,109173,CDE1846:472,RHO0678:411,0.25,0.4431593418121338,0.41658979654312134,-0.02656954526901245,3,16,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25417,13139,CDE1846:473,BGH2610:100,0.75,0.510485053062439,0.4854698181152344,-0.02501523494720459,3,25,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25418,40378,CDE1846:476,DSB2734:35,1.0,0.45957010984420776,0.4469233453273773,-0.012646764516830444,3,19,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25419,126412,CDE1846:477,TRW3172:10,0.25,0.48583829402923584,0.4746157228946686,-0.01122257113456726,3,22,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,control3,benign,25420,73976,CDE1846:478,KRD2100:422,1.0,0.4507943093776703,0.441954106092453,-0.008840203285217285,3,15,"[2044, 5489, 4062]",True,False
18,4,8,dept_role,control3,benign,30006,131432,CMP2946:401,VNC1607:413,0.75,0.4071964919567108,0.43069663643836975,0.023500144481658936,3,32,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30007,244,CMP2946:402,AAS3428:286,0.25,0.35271212458610535,0.38033223152160645,0.0276201069355011,3,20,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30008,31446,CMP2946:403,CSP3434:479,0.5,0.4106225371360779,0.4311102330684662,0.020487695932388306,3,31,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30009,48528,CMP2946:406,GGM3737:87,1.0,0.5697546005249023,0.6220645904541016,0.05230998992919922,3,14,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30010,131383,CMP2946:407,VNC1607:339,0.75,0.4113714098930359,0.4160328209400177,0.0046614110469818115,3,27,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30011,52504,CMP2946:408,GWW3788:81,0.5,0.42193537950515747,0.4292696416378021,0.007334262132644653,3,25,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30012,43325,CMP2946:409,EKS3724:172,0.75,0.3991337716579437,0.40356916189193726,0.00443539023399353,3,34,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30013,11208,CMP2946:410,AVC2328:515,1.0,0.3866937458515167,0.3910631239414215,0.004369378089904785,3,29,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30014,10942,CMP2946:413,AVC2328:130,1.0,0.4019182026386261,0.41133183240890503,0.00941362977027893,3,35,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30015,51051,CMP2946:414,GSH1593:42,1.0,0.39600488543510437,0.4020583927631378,0.006053507328033447,3,27,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30016,132747,CMP2946:415,WBB2321:195,0.5,0.4086405634880066,0.4341776371002197,0.025537073612213135,3,36,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30017,11202,CMP2946:416,AVC2328:507,0.75,0.32742437720298767,0.3407130539417267,0.013288676738739014,3,29,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30018,70388,CMP2946:417,KEM2934:98,0.75,0.4940263628959656,0.5075039863586426,0.013477623462677002,3,28,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30019,91080,CMP2946:420,MRS0409:121,0.5,0.4198122024536133,0.4421127438545227,0.022300541400909424,3,34,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30020,81832,CMP2946:421,MAC2962:147,0.75,0.4261069595813751,0.4344400465488434,0.008333086967468262,3,36,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30021,136357,CMP2946:422,WRW2331:24,1.0,0.4128640592098236,0.41845470666885376,0.005590647459030151,3,31,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30022,93731,CMP2946:423,MXR3432:161,0.5,0.4211212396621704,0.4268304109573364,0.005709171295166016,3,32,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,30023,70589,CMP2946:424,KEM2934:389,0.75,0.342947781085968,0.3553163707256317,0.012368589639663696,3,29,"[2044, 5489, 4062]",False,False
18,4,8,dept_role,control3,benign,83551,104358,MBG3183:283,PWM0708:380,0.75,0.6162141561508179,0.6005274653434753,-0.01568669080734253,3,23,"[2044, 5489, 4062]",True,True
18,4,8,dept_role,top1,anomalous,1692,1693,ACM2278:228,ACM2278:231,0.25,0.34236299991607666,0.3460914194583893,0.003728419542312622,1,0,[14358],False,False
18,4,8,dept_role,top1,anomalous,1693,1692,ACM2278:231,ACM2278:228,0.25,0.3368968963623047,0.3371765613555908,0.0002796649932861328,1,0,[14358],False,False
18,4,8,dept_role,top1,anomalous,1694,1692,ACM2278:232,ACM2278:228,0.25,0.3103208541870117,0.30942466855049133,-0.0008961856365203857,1,0,[14358],True,False
18,4,8,dept_role,top1,anomalous,1695,1693,ACM2278:233,ACM2278:231,0.25,0.444414883852005,0.4449712038040161,0.0005563199520111084,1,0,[14358],False,False
18,4,8,dept_role,top1,anomalous,1696,1695,ACM2278:234,ACM2278:233,0.25,0.4246574342250824,0.42848196625709534,0.0038245320320129395,1,0,[14358],False,False
18,4,8,dept_role,top1,anomalous,25375,25394,CDE1846:415,CDE1846:442,0.5,0.48000627756118774,0.4548020362854004,-0.025204241275787354,1,1,[14358],True,True
18,4,8,dept_role,top1,anomalous,25376,25399,CDE1846:416,CDE1846:449,0.75,0.476402223110199,0.45962825417518616,-0.016773968935012817,1,1,[14358],True,True
18,4,8,dept_role,top1,anomalous,25377,25405,CDE1846:417,CDE1846:457,0.5,0.4381938576698303,0.4239024817943573,-0.014291375875473022,1,1,[14358],True,True
